sample_name	bioproject_accession	library_ID	title	design_description	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	filetype	filename	assembly
RMB_6058		RMB_6058	RAD-Seq data for Gekko rossi: Sample RMB_6058	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6058_Gekko_rossi_Calayan_R1.fq.gz	
RMB_6059		RMB_6059	RAD-Seq data for Gekko rossi: Sample RMB_6059	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6059_Gekko_rossi_Calayan_R1.fq.gz	
RMB_6060		RMB_6060	RAD-Seq data for Gekko rossi: Sample RMB_6060	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6060_Gekko_rossi_Calayan_R1.fq.gz	
RMB_6259		RMB_6259	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_6259	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6259_Cyrtodactylus_philippinicus_Polillo_R1.fq.gz	
RMB_6260		RMB_6260	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_6260	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6260_Cyrtodactylus_philippinicus_Polillo_R1.fq.gz	
RMB_6261		RMB_6261	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_6261	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6261_Cyrtodactylus_philippinicus_Polillo_R1.fq.gz	
RMB_6314		RMB_6314	RAD-Seq data for Pseudogekko smaragdinus: Sample RMB_6314	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6314_Pseudogekko_smaragdinus_Polillo_R1.fq.gz	
RMB_6317		RMB_6317	RAD-Seq data for Pseudogekko smaragdinus: Sample RMB_6317	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6317_Pseudogekko_smaragdinus_Polillo_R1.fq.gz	
RMB_6318		RMB_6318	RAD-Seq data for Pseudogekko smaragdinus: Sample RMB_6318	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6318_Pseudogekko_smaragdinus_Polillo_R1.fq.gz	
RMB_6319		RMB_6319	RAD-Seq data for Pseudogekko smaragdinus: Sample RMB_6319	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6319_Pseudogekko_smaragdinus_Polillo_R1.fq.gz	
RMB_6320		RMB_6320	RAD-Seq data for Pseudogekko smaragdinus: Sample RMB_6320	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6320_Pseudogekko_smaragdinus_Polillo_R1.fq.gz	
RMB_6332		RMB_6332	RAD-Seq data for Cyrtodactylus philippinicus: Sample RMB_6332	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6332_Cyrtodactylus_philippinicus_Polillo_R1.fq.gz	
RMB_6369		RMB_6369	RAD-Seq data for Gekko sp. a: Sample RMB_6369	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6369_Gekko_sp.a_Dalupiri_R1.fq.gz	
RMB_6370		RMB_6370	RAD-Seq data for Gekko sp. a: Sample RMB_6370	We collected RAD-Seq data using the MSG protocol described by Andolfatto et al. (2011). Following digestion of 50 ng of DNA with the NdeI restriction enzyme, we ligated each sample to one of 96 adaptors with a unique six base-pair barcode.  After pooling the 96 samples together, we selected 250--300bp fragments to remain in the library using a Pippen Prep.  For each pool of 96 size-selected samples, we performed eight separate polymerase chain reactions for 14 cycles (PCR) using Phusion High-Fidelity PCR Master Mix (NEB Biolabs) and primers that bind to common regions in the adaptors.  Following PCR, we did two rounds of AMPure XP bead cleanup (Beckman Coulter, Inc.) using a 0.8 bead volume to sample ratio.  Each library was sequenced in one lane of an Illumina Hiseq 2500 high-output run, with single-end 100bp reads.	RAD-Seq	GENOMIC	Reduced Representation	single	ILLUMINA	Illumina HiSeq 2500	fastq	RMB_6370_Gekko_sp.a_Dalupiri_R1.fq.gz	
